loan_amt_outstanding,income,years_employed,fico_score,loan_to_income,loan_per_year_employed,fico_income_interaction
4472.707587,74309.14858,5,593,0.06019053740233031,745.4512645,44065325.107939996
3670.128561,55312.20579,3,567,0.06635295968610921,917.53214025,31362020.68293
4608.024138,68430.87076,4,658,0.06733838232299971,921.6048275999999,45027512.960080005
4808.833038,74480.22545,6,605,0.06456523203146984,686.9761482857142,45060536.39725
2387.185614,58647.94867,5,535,0.040703650649258016,397.864269,31376652.53845
4929.427201,65532.66639,4,697,0.0752209161090535,985.8854402000001,45676268.47383
2404.579441,39964.82678,3,566,0.06016739304730779,601.14486025,22620091.957480002
3057.37779,55490.77114,7,625,0.05509704996225978,382.17222375,34681731.9625
4265.39996,70501.76332,6,504,0.06050061387229853,609.3428514285714,35532888.71328
5355.534947,74273.67604,3,558,0.07210542459274101,1338.88373675,41444711.23032001
4776.623851,72853.18465,4,648,0.065565065877109,955.3247702000001,47208863.6532
4330.827881,71081.46965,6,595,0.06092766373942119,618.6896972857143,42293474.44175
5833.177161,90210.33341,3,554,0.064661962110526,1458.29429025,49976524.70914
4735.852274,71135.54341,4,538,0.06657504879997408,947.1704548,38270922.35458
3182.401582,54685.44006,6,700,0.058194678116334525,454.62879742857143,38279808.042
2024.389141,35474.54524,4,612,0.057065964545763806,404.8778282,21710421.68688
2436.87108,50582.21647,6,707,0.048176439270847624,348.12444,35761627.04429
2859.992646,57158.15101,5,621,0.05003647940692831,476.66544100000004,35495211.77721
1836.301053,38467.13608,7,638,0.04773687984292131,229.537631625,24542032.819039997
2475.378481,34184.0609,4,465,0.07241323633751154,495.07569620000004,15895588.3185
5065.825677,79884.24017,6,641,0.06341458172670988,723.6893824285714,51205797.948970005
3021.172332,50275.47379,5,658,0.06009236918500869,503.528722,33081261.75382
4636.492547,62086.83719,4,726,0.0746775444968567,927.2985094,45075043.79994
6289.70672,89431.96581,0,557,0.07032951431809381,6289.70672,49813604.95617
4861.909904,66156.48616,4,610,0.0734910541071958,972.3819808000001,40355456.5576
2856.753436,49681.50379,5,625,0.05750134794666807,476.12557266666664,31050939.868750002
5317.159662,76729.62694,3,563,0.06929734802553573,1329.2899155,43198779.96722
2880.495196,37367.46896,5,662,0.07708563828624143,480.0825326666666,24737264.45152
4766.026652,89770.91689,4,747,0.05309098778379325,953.2053303999999,67058874.916829996
3590.183586,52970.0288,5,655,0.06777764081435089,598.363931,34695368.864
5049.167648,83754.20631,4,613,0.060285541113615206,1009.8335295999999,51341328.46803
3965.599172,52333.86314,4,642,0.0757750132321729,793.1198344000001,33598340.13588
6099.582573,103359.6332,5,613,0.059013198713063805,1016.5970954999999,63359455.151599996
4553.604498,68595.43556,5,567,0.06638349127400185,758.934083,38893611.962519996
4664.36972,76857.15238,6,585,0.06068881783282264,666.3385314285714,44961434.1423
3762.503644,59677.87788,6,624,0.06304687394385199,537.5005205714285,37238995.79712
5478.510232,86452.85336,2,682,0.06336991804218954,1826.1700773333332,58960845.991519995
2574.163844,33069.19283,8,730,0.07784175008913147,286.01820488888893,24140510.7659
3475.94943,84512.65771,8,627,0.04112933522794157,386.21660333333335,52989436.38417
4412.678018,67496.3005,3,494,0.06537659079455212,1103.1695045,33343172.447
4359.057097,56745.03143,3,631,0.07681830438847254,1089.76427425,35806114.83233
6258.512116,114506.5644,2,579,0.054656360958335974,2086.1707053333334,66299300.7876
2766.89207,39346.28335,7,575,0.070321561132398,345.86150875,22624112.92625
5487.136572,82027.92174,4,656,0.0668935218098713,1097.4273144000001,53810316.66144
4526.204583,68132.125,2,638,0.06643275228731772,1508.734861,43468295.75
4909.942825,88866.33019,8,595,0.055250878644893774,545.5492027777777,52875466.46304999
4175.187748,59508.3302,4,565,0.07016139982247123,835.0375496,33622206.563
3933.812609,65557.82858,4,560,0.06000523040722096,786.7625218000001,36712384.0048
3784.211864,76024.10643,2,466,0.04977647277491616,1261.4039546666666,35427233.59638
3104.896562,50445.03487,3,591,0.06155009249056843,776.2241405,29813015.608170003
4214.680971,76359.40498,6,599,0.055195309235957384,602.0972815714285,45739283.58302
2194.220989,34187.70353,3,640,0.06418158467445381,548.55524725,21880130.2592
2106.296757,45597.239,5,598,0.046193515290559733,351.0494595,27267148.922000002
2817.35321,40585.76949,4,674,0.06941726731643602,563.470642,27354808.63626
3509.853269,75551.558,4,754,0.04645639827776343,701.9706538,56965874.732
3705.021044,49930.85297,0,621,0.07420303927417159,3705.021044,31007059.69437
3022.484717,56770.64201,3,582,0.05324027719141095,755.62117925,33040513.649820004
3907.637834,62005.11193,5,549,0.06302122054627471,651.2729723333333,34040806.44957
2747.70401,44034.81776,3,647,0.062398441726572544,686.9260025,28490527.090719998
6204.833068,89758.29517,3,573,0.06912824108545144,1551.208267,51431503.13241
3845.516135,75952.95813,6,532,0.050630235209107186,549.3594478571429,40406973.72516
4105.612488,81302.87422,3,576,0.050497753336985314,1026.403122,46830455.55072
5035.029552,76063.76383,4,625,0.06619485150888577,1007.0059104,47539852.39375
3924.827132,73713.72498,6,630,0.05324418394283615,560.6895902857143,46439646.7374
4914.799695,71220.38107,3,701,0.06900833190011169,1228.69992375,49925487.13007
4780.664088,66597.21445,2,752,0.07178474546435352,1593.5546960000001,50081105.2664
2511.084626,42731.42714,4,578,0.05876435200055983,502.2169252,24698764.88692
2335.445011,41378.18417,4,736,0.056441457202387385,467.0890022,30454343.54912
2459.278858,33152.79402,3,707,0.07418013867676483,614.8197145,23439025.37214
3472.196026,62853.73983,3,658,0.05524247300695198,868.0490065,41357760.80814
4323.722879,79822.57612,5,740,0.054166666739066824,720.6204798333333,59068706.3288
4313.569635,84824.97422,7,640,0.050852589990320274,539.196204375,54287983.5008
3704.853452,54008.8615,4,675,0.06859714034022736,740.9706904,36455981.5125
3999.637876,66346.33391,7,683,0.06028423335892676,499.9547345,45314546.06053
5881.488571,75723.62745,4,690,0.07767045463855853,1176.2977142,52249302.9405
3280.272295,67417.22083,3,563,0.04865629663410354,820.06807375,37955895.327290006
5085.757301,100196.7763,4,646,0.05075769389747565,1017.1514602,64727117.4898
3476.48736,55574.80207,4,607,0.06255510106106339,695.297472,33733904.85649
6373.146776,81960.43648,5,628,0.07775881937228846,1062.1911293333333,51471154.10944
3815.707861,77310.86691,4,648,0.04935538836206079,763.1415721999999,50097441.75768
4383.753338,70042.3368,7,666,0.06258719423446497,547.96916725,46648196.308800004
4353.13896,78828.72349,6,655,0.055222750885938234,621.8769942857143,51632813.88595
5832.434914,96978.98742,4,680,0.060141223053614135,1166.4869828,65945711.4456
1066.10178,26530.67601,7,615,0.040183739741798466,133.2627225,16316365.74615
3405.332542,54393.40609,4,593,0.06260561319331409,681.0665084,32255289.811369997
4047.072273,60945.41788,3,615,0.0664048654306084,1011.76806825,37481431.9962
5030.062163,76599.67271,5,687,0.06566688844713124,838.3436938333333,52623975.151769996
5953.864559,114999.545,2,563,0.051772940135965125,1984.6215196666665,64744743.835
2391.114661,60326.33021,6,622,0.03963633545479616,341.5878087142857,37522977.39062
3459.514066,96452.88582,5,691,0.035867398228190545,576.5856776666667,66648944.101619996
6370.938297,116174.5985,5,722,0.05483933991771154,1061.8230495,83878060.117
3966.069174,63995.26829,4,678,0.06197441279510613,793.2138348000001,43388791.90062
4323.117154,73461.07992,4,618,0.05884908251619875,864.6234307999999,45398947.39056
3543.687578,73367.96314,6,508,0.04830020388040038,506.2410825714286,37270925.275120005
5143.597478,101067.9726,4,672,0.05089245728027108,1028.7194955999998,67917677.5872
2086.797467,33398.6724,4,657,0.06248144962006089,417.35949339999996,21942927.7668
4611.914093,78866.71081,7,555,0.05847732263175289,576.489261625,43771024.49955
4523.547269,68135.5937,4,633,0.06639036989757102,904.7094537999999,43129830.8121
3355.451157,66864.92149,9,722,0.050182533414798725,335.5451157,48276473.31578
4919.171385,75203.2695,5,644,0.06541166916864684,819.8618974999999,48430905.558
2623.886503,51578.83216,3,505,0.050871382562709205,655.97162575,26047310.2408
5083.7252,95869.45298,3,609,0.053027581173405926,1270.9313,58384496.86482
5611.778149,75807.68965,3,634,0.07402650278402165,1402.94453725,48062075.2381
3611.269027,90999.81509,5,587,0.03968435565928045,601.8781711666667,53416891.457830004
2117.037916,46403.2276,6,643,0.04562264362736651,302.43398800000006,29837275.3468
3749.271119,80476.84117,6,659,0.04658819934337902,535.6101598571429,53034238.33103
2157.722248,37828.68024,3,555,0.05703932133644429,539.430562,20994917.5332
3443.743793,57668.31208,2,539,0.05971639655696827,1147.9145976666666,31083220.211120002
5696.701724,74774.45724,2,510,0.07618512971133155,1898.9005746666664,38134973.1924
2949.610003,50162.04021,6,603,0.058801635471620664,421.37285757142854,30247710.246629998
3672.985889,52399.01135,4,717,0.07009647308793934,734.5971778,37570091.13795
4146.924115,77512.02362,5,659,0.053500398019237,691.1540191666667,51080423.56558
5566.074523,77851.23148,6,592,0.07149629385578095,795.1535032857144,46087929.03616
1916.079818,48242.93386,4,680,0.03971731535898515,383.2159636,32805195.0248
2653.648082,47112.84383,3,683,0.05632536408795416,663.4120205,32178072.33589
7547.737524,108740.9164,4,565,0.06941028063591517,1509.5475048,61438617.766
4306.326073,69532.73227,2,585,0.061932358075853136,1435.4420243333334,40676648.37795
5352.814411,90662.16381,5,670,0.05904132645850822,892.1357351666667,60743649.7527
4337.953601,85758.64944,10,709,0.050583277946610085,394.3594182727273,60802882.45295999
4800.014927,79451.65921,5,669,0.06041428177418658,800.0024878333334,53153160.01149
5641.901648,88475.87108,2,771,0.06376768693053972,1880.6338826666668,68214896.60268
3631.656254,48311.87745,6,794,0.075171085157752,518.8080362857143,38359630.6953
4110.655287,67794.97728,5,720,0.06063362585051029,685.1092144999999,48812383.641600005
2937.878102,57894.37634,8,724,0.05074548320022985,326.43090022222225,41915528.47016
3132.941318,60738.98392,5,579,0.05158040381569195,522.1568863333333,35167871.68968
6462.000876,93781.58831,5,684,0.06890479242653269,1077.000146,64146606.40404
4848.000386,71244.04056,3,626,0.06804780228388485,1212.0000965,44598769.39055999
6935.374223,85766.38099,5,665,0.08086355216186365,1155.8957038333333,57034643.35835
4180.606202,71683.14544,6,607,0.05832062999301444,597.2294574285714,43511669.282079995
2985.519058,58863.39517,3,608,0.05071945050615877,746.3797645,35788944.26336
3039.672139,54814.07892,6,624,0.05545422268940947,434.23887699999995,34203985.246079996
4247.262415,76547.88432,5,577,0.055485039889401816,707.8770691666667,44168129.25264
6247.089269,93410.06926,6,684,0.06687811408794497,892.4413241428572,63892487.373840004
1632.255687,23042.31012,4,725,0.07083732830730441,326.4511374,16705674.837
3178.989121,43781.92224,4,683,0.0726096287755727,635.7978242,29903052.88992
2785.562364,47328.74131,5,634,0.05885561895035202,464.26039399999996,30006421.990539998
5037.642689,81392.97818,4,668,0.061892841392256176,1007.5285378000001,54370509.42424
4891.431559,74444.09618,2,624,0.06570610444523627,1630.4771863333333,46453116.01632
2646.191534,59122.08331,6,670,0.04475809013833687,378.027362,39611795.8177
5008.329247,88634.61764,6,646,0.05650534046737154,715.4756067142856,57257962.99544
4604.211758,79921.19236,8,665,0.05760939773274413,511.57908422222226,53147592.9194
5649.915507,69408.2619,6,604,0.08140119565389375,807.1307867142857,41922590.1876
4211.53484,72151.35326,6,558,0.0583708364383023,601.6478342857143,40260455.11908
3453.797249,63108.58792,2,617,0.054727848661793865,1151.2657496666668,38937998.74664
3005.452644,52239.04198,5,710,0.05753269068550532,500.908774,37089719.8058
3954.072178,64695.75534,6,577,0.061117953676539945,564.867454,37329450.83118
4742.798051,77675.93615,4,646,0.06105878198596956,948.5596102,50178654.7529
6236.319272,106395.9988,5,697,0.05861422743597935,1039.3865453333333,74158011.1636
5527.944216,78210.76357,4,668,0.07068009521453801,1105.5888432,52244790.06476
2320.759509,54374.94087,5,655,0.04268068106052396,386.7932515,35615586.26985
3559.921608,74575.14333,5,670,0.047736034407595745,593.320268,49965346.031100005
7616.802627,101352.2211,1,618,0.07515180766891796,3808.4013135,62635672.6398
6040.748524,76740.82282,3,584,0.07871623344579202,1510.187131,44816640.52688
6036.847356,101065.8075,5,612,0.05973184705361671,1006.1412260000001,61852274.19
2851.449157,70105.83831,2,664,0.04067349062071755,950.4830523333334,46550276.63784
4329.293955,91271.38004,2,644,0.04743320362916874,1443.097985,58778768.74576
5062.958927,86530.65712,4,595,0.05851057989678987,1012.5917853999999,51485740.9864
3904.815131,66068.98094,4,696,0.059102094135325384,780.9630262,45984010.734239995
6581.765984,84959.97714,8,711,0.07746901783032344,731.3073315555555,60406543.74654
3319.563458,50091.03094,5,798,0.0662706156299711,553.2605763333333,39972642.69012
4017.968269,78326.56105,5,669,0.051297646865714176,669.6613781666666,52400469.34245
5847.060937,99027.86196,3,677,0.0590446044296376,1461.76523425,67041862.546919994
1750.854887,37608.07056,4,657,0.04655529679886467,350.17097739999997,24708502.35792
3405.019855,61244.02918,3,623,0.0555975807035301,851.25496375,38155030.17914
5626.281807,99319.91881,4,634,0.05664807094442441,1125.2563614,62968828.52554
4984.146258,93792.58693,5,582,0.05314008730419885,830.6910429999999,54587285.593260005
3175.06035,54620.12426,5,718,0.05812986317695116,529.176725,39217249.218679994
4229.856722,74090.83242,5,570,0.057090149803757734,704.9761203333334,42231774.4794
5515.595787,77894.73969,4,666,0.0708083217028489,1103.1191574,51877896.633540004
4883.066511,99450.41704,5,688,0.049100513163126094,813.8444185,68421886.92352
7733.260446,112927.0994,5,592,0.06848011227614619,1288.876741,66852842.8448
2761.211689,52818.65598,3,611,0.05227720466785953,690.30292225,32272198.80378
3746.661062,73473.0002,8,668,0.050993712680171825,416.2956735555556,49079964.1336
2628.467516,74720.82866,4,507,0.03517717299315646,525.6935032,37883460.13062
6034.801727,88787.26103,6,632,0.06796922955977834,862.1145324285715,56113548.97096
3049.062945,74283.88911,8,654,0.041046086594145395,338.7847716666667,48581663.47794
4190.392111,76200.96491,6,713,0.054991326105833814,598.6274444285715,54331287.98083
5200.304674,91066.21393,6,675,0.05710465439949246,742.9006677142858,61469694.40275
3451.976421,66047.63444,5,683,0.05226495165521231,575.3294035,45110534.322519995
4579.58965,91184.19948,5,647,0.050223500080781504,763.2649416666667,58996177.063559994
3701.295491,52433.15968,4,668,0.07059073901932376,740.2590981999999,35025350.66624
4252.76052,77397.40207,4,723,0.05494707065359582,850.552104,55958321.696609996
5632.121803,89994.66801,4,657,0.06258283882231322,1126.4243606,59126496.88257
6296.861054,127533.8161,4,586,0.04937405032256873,1259.3722108,74734816.2346
2901.100047,53875.40172,3,604,0.05384832324821784,725.27501175,32540742.63888
2625.78886,56907.26033,7,643,0.04614154406181477,328.2236075,36591368.39219
6177.609593,105511.2499,4,647,0.058549297812284296,1235.5219186,68265778.6853
5403.527838,95087.14949,8,582,0.056827109308933955,600.391982,55340721.00318
5117.118539,87798.85766,4,615,0.058282290627945266,1023.4237078,53996297.460899994
2130.744776,40854.25593,3,669,0.05215478112240448,532.686194,27331497.21717
2777.451015,67823.15708,5,647,0.04095136726948496,462.9085025,43881582.63076001
4694.803137,77685.717,7,654,0.06043328578584873,586.850392125,50806458.918000005
3051.678625,45920.97704,5,699,0.06645500208489347,508.6131041666667,32098762.95096
4742.277284,96081.2488,5,655,0.04935694886545483,790.3795473333333,62933217.964
2737.924048,63776.3564,5,667,0.04293007946056118,456.32067466666666,42538829.7188
701.5651435,16171.51381,4,602,0.04338277490279169,140.3130287,9735251.313620001
3106.275599,55007.41923,4,611,0.05647012062055488,621.2551198,33609533.14953
5558.306987,94159.07839,5,693,0.05903102581270889,926.3844978333333,65252241.324269995
2357.027754,54591.80613,6,725,0.04317548586584609,336.7182505714286,39579059.444249995
5752.468127,87018.61283,3,575,0.06610618050384169,1438.11703175,50035702.37725
6476.842851,93961.87566,6,734,0.068930540237058,925.2632644285715,68968016.73444
6715.581206,104196.8362,2,618,0.06445091281893979,2238.5270686666668,64393644.7716
4603.9844,85076.28614,5,573,0.05411595414931079,767.3307333333333,48748711.95822
5070.668196,77753.87173,4,623,0.06521434988527208,1014.1336392,48440662.08779
4924.18635,68772.97856,2,644,0.07160059740079985,1641.39545,44289798.19264
4692.70088,86683.24764,3,658,0.054136191336933905,1173.17522,57037576.94712
6126.363508,78747.96457,3,607,0.07779710296481894,1531.590877,47800014.49399
2457.500729,47926.69485,6,779,0.051276240446794,351.0715327142857,37334895.28815
3292.036569,71256.02985,8,640,0.04620011212923056,365.781841,45603859.104
5319.431652,97679.63607,7,716,0.054457938890491844,664.9289565,69938619.42612
941.5106456,34944.95357,4,628,0.026942678395238666,188.30212912,21945430.841959998
2555.95912,54949.7268,5,527,0.046514500959329345,425.99318666666665,28958506.023599997
3592.238311,66512.99154,7,678,0.05400807011943929,449.029788875,45095808.264120005
4094.123,73488.89504,6,591,0.05571077096363823,584.8747142857143,43431936.96864
5119.231039,88311.36317,5,634,0.05796797665876221,853.2051731666667,55989404.24978
5252.919217,86445.39722,7,668,0.060765747927223585,656.614902125,57745525.34296
6144.153299,77259.17476,3,577,0.07952651989885783,1536.03832475,44578543.836519994
3789.237701,50548.47778,5,645,0.07496244926339377,631.5396168333333,32603768.1681
2507.918264,54853.78472,7,622,0.04572005882102568,313.489783,34119054.09584
5062.862919,67126.48516,3,604,0.07542273227708766,1265.71572975,40544397.036639996
2655.49252,35537.86917,2,629,0.0747228965029497,885.1641733333332,22353319.70793
4696.969743,67799.3713,5,636,0.06927748226672306,782.8282905,43120400.1468
5420.530788,72747.23726,3,683,0.07451184391446249,1355.132697,49686363.04858
2459.147764,85885.45974,8,638,0.028632876524337353,273.2386404444444,54794923.31412
2962.449352,75331.06767,8,722,0.03932573164817159,329.1610391111111,54389030.85774
6001.644216,77526.99009,2,588,0.0774136105239654,2000.5480719999998,45585870.17292
5310.172071,73708.56627,4,662,0.07204280777184567,1062.0344142,48795070.87074
3128.878024,54285.82352,4,709,0.05763711077883199,625.7756048,38488648.87568
3669.459578,88439.3178,7,655,0.041491269598627645,458.68244725,57927753.159
3409.570138,59850.07842,7,671,0.056968515797360446,426.19626725,40159402.61982
3354.216381,48933.36646,5,621,0.06854660988169121,559.0360635000001,30387620.571659997
4309.813022,72399.33621,5,590,0.0595283499483962,718.3021703333334,42715608.3639
2481.74153,54087.20915,6,620,0.04588407442268845,354.53450428571426,33534069.673
5037.917278,84176.78222,5,724,0.0598492499365599,839.6528796666666,60943990.32727999
3192.885915,77066.94195,5,663,0.041430032568699454,532.1476524999999,51095382.512849994
3144.366712,54596.80584,2,633,0.057592503143081446,1048.1222373333333,34559778.09672
2810.51433,41729.75557,5,712,0.06735036646016591,468.419055,29711585.96584
2385.729817,40419.82487,3,575,0.059023754422837416,596.43245425,23241399.300249998
1084.751071,20007.84961,3,673,0.05421627471668024,271.18776775,13465282.787530001
7348.828864,90617.3292,3,681,0.08109738974649568,1837.207216,61710401.1852
5040.404863,84770.5444,4,566,0.0594593900347836,1008.0809726,47980128.1304
4333.839005,55821.05876,2,642,0.07763806529638746,1444.6130016666666,35837119.72392
4694.569731,73819.69242,4,616,0.06359508658240498,938.9139461999999,45472930.53072
4250.229531,61705.29339,8,650,0.06887949635160337,472.24772566666667,40108440.7035
4867.45916,70260.91962,2,609,0.06927690651155648,1622.4863866666667,42788900.04858
2653.087888,48250.98689,7,609,0.05498515282171081,331.635986,29384851.01601
7662.449084,107335.7509,5,666,0.07138766924980457,1277.0748473333333,71485610.0994
2828.671048,82913.49283,7,700,0.034115931574196165,353.583881,58039444.981
4429.685304,68237.48566,4,673,0.06491571694195222,885.9370607999999,45923827.849180005
3500.838904,52883.03423,8,772,0.06619966034301056,388.9821004444445,40825702.42556
6093.927639,96969.73608,4,611,0.06284360343014309,1218.7855278000002,59248508.74488
3689.903588,71507.19573,4,616,0.05160184999955666,737.9807176,44048432.569680005
2641.550845,53631.97898,6,770,0.04925327939019018,377.36440642857144,41296623.8146
1364.54037,26618.95924,4,704,0.05126197300374761,272.908074,18739747.30496
3654.476671,44842.03451,0,612,0.08149667406601582,3654.476671,27443325.12012
2863.077796,58909.15948,6,681,0.04860157267943077,409.0111137142857,40117137.60588
3413.759675,52541.36332,6,709,0.06497280350613915,487.67995357142854,37251826.59388
5573.688747,84892.17652,0,538,0.06565609430005866,5573.688747,45671990.96776
4654.220549,94217.63266,6,694,0.04939861486168019,664.8886498571428,65387037.06604
5350.375252,76728.12902,2,613,0.06973160065633345,1783.4584173333333,47034343.08926
4662.403061,83373.82423,0,579,0.055921664911064844,4662.403061,48273444.22917
4219.389747,98565.48823,5,641,0.04280798302455882,703.2316245000001,63180477.95543
2459.388917,46626.56126,5,643,0.05274652152092362,409.89815283333337,29980878.890180003
3437.687755,60458.0378,4,583,0.056860723239402576,687.537551,35247036.0374
3468.380778,84621.803,6,462,0.0409868456473211,495.4829682857143,39095272.986
5723.662357,76539.40399,3,528,0.07478059742499465,1430.91558925,40412805.30672
2124.258728,40952.44951,5,684,0.051871347217689996,354.0431213333333,28011475.46484
3063.080516,44237.5243,3,641,0.0692416803245646,765.770129,28356253.0763
3373.47251,63704.98409,2,628,0.05295460878196172,1124.4908366666666,40006730.00852
3497.347083,64737.5567,5,624,0.05402346429527787,582.8911805,40396235.3808
5769.39485,85706.80144,4,631,0.06731548433727998,1153.87897,54080991.708639994
6933.572142,85953.76488,1,675,0.08066629951113008,3466.786071,58018791.294
4388.621862,66972.91648,3,658,0.06552830745014723,1097.1554655,44068179.04384
8212.932224,109849.8506,3,637,0.07476507413588813,2053.233056,69974354.8322
3131.305852,70935.2682,6,629,0.0441431453128115,447.3294074285714,44618283.6978
5513.90321,92532.26999,1,715,0.05958897593819217,2756.951605,66160573.04285
5068.098208,84780.87798,2,555,0.05977878890492025,1689.3660693333334,47053387.278900005
5677.511122,95217.10521,4,568,0.059627008292456506,1135.5022244,54083315.759279996
1445.240903,25976.41432,4,597,0.055636658899131816,289.04818059999997,15507919.34904
3638.148847,55246.13575,7,756,0.06585345377634211,454.768605875,41766078.627000004
3713.969038,69246.90511,7,631,0.053633718821753225,464.24612975,43694797.12441
3129.248645,59362.98749,5,708,0.05271379991572062,521.5414408333334,42028995.14292
3808.04903,69258.52861,5,539,0.05498310614405959,634.6748383333334,37330346.920789994
3183.886743,50117.81543,5,662,0.06352804318423326,530.6477905,33177993.81466
2325.658812,72910.49556,6,721,0.031897448976385794,332.23697314285715,52568467.29876
6327.179535,99772.52289,3,653,0.06341605235253348,1581.79488375,65151457.44717
5424.343413,73913.14556,3,619,0.07338807422995315,1356.08585325,45752237.10164
4602.52809,57915.32567,3,745,0.07946995094434267,1150.6320225,43146917.62415
4041.899433,68659.6348,7,680,0.05886864159290768,505.237429125,46688551.664
4992.982139,61914.15037,4,704,0.08064363492160048,998.5964277999999,43587561.86048
2368.416715,85868.2577,5,561,0.02758198172888301,394.73611916666664,48172092.5697
2894.448203,44487.19954,6,629,0.06506249511912832,413.4926004285714,27982448.51066
4145.264509,62726.68853,6,711,0.06608454241851743,592.1806441428571,44598675.54483
4783.586402,68679.91686,3,715,0.0696504396136852,1195.8966005,49106140.5549
1684.451834,33411.82485,5,670,0.050414840898748016,280.7419723333333,22385922.649499997
5558.533489,83311.05106,6,618,0.0667202420112317,794.0762127142858,51486229.55508
3942.429678,65036.64653,6,626,0.0606185879544208,563.2042397142857,40712940.72778
2673.250981,61274.66638,6,661,0.04362734452731218,381.89299728571433,40502554.477180004
2938.570083,63850.97705,6,622,0.04602231976266959,419.7957261428572,39715307.7251
5620.081255,98881.15154,7,697,0.05683672942127595,702.510156875,68920162.62338
1346.027623,26667.79109,5,623,0.05047390758412927,224.33793716666665,16614033.84907
5680.042105,79805.72202,5,593,0.07117336904119932,946.6736841666667,47324793.15786
2705.786617,44755.64365,4,632,0.06045688088187161,541.1573234,28285566.786799997
6075.687827,80002.32187,4,667,0.07594389368844523,1215.1375653999999,53361548.68729
2679.940351,47962.32577,3,662,0.05587594654595342,669.98508775,31751059.65974
7016.561008,88660.84524,6,620,0.07913934261428954,1002.3658582857142,54969724.0488
4292.372116,64883.83257,7,676,0.06615472523610584,536.5465145,43861470.81732
2931.990745,58259.90384,2,535,0.05032604847755743,977.3302483333333,31169048.5544
2222.467816,44429.66999,7,695,0.0500221544848341,277.808477,30878620.64305
4406.211597,75412.22847,3,678,0.05842834360337757,1101.55289925,51129490.902660005
6682.127736,114855.1635,6,663,0.05817873165050888,954.5896765714286,76148973.4005
2751.360527,65036.73383,5,587,0.04230471558042101,458.5600878333333,38176562.758209996
4642.663438,74823.641,5,641,0.06204808234255737,773.7772396666666,47961953.881000005
3586.76917,72921.31318,6,648,0.04918684282463732,512.3955957142857,47253010.940639995
3387.3389,66428.1591,2,702,0.050992515009331454,1129.1129666666668,46632567.688200004
2718.223058,48217.59837,3,610,0.056374086429714185,679.5557645,29412735.0057
2636.574654,63562.34194,3,681,0.04148013703534285,659.1436635,43285954.86114
4646.266068,60701.68951,2,636,0.07654261529504927,1548.755356,38606274.528359994
4106.734829,72666.9164,4,556,0.05651450525762898,821.3469658,40402805.5184
2813.780246,47804.87496,6,702,0.05885969262121338,401.96860657142855,33559022.22192
3520.257301,47221.53556,3,652,0.07454770920044712,880.06432525,30788441.185119998
4414.809515,78533.98485,3,645,0.05621527448754926,1103.70237875,50654420.22825
4780.212508,69466.18951,3,628,0.06881351261167207,1195.053127,43624767.012279995
4434.637826,71759.25035,4,673,0.061798831569569224,886.9275652,48293975.48555
4702.50774,75364.9231,5,718,0.06239650418932895,783.75129,54112014.7858
4460.931391,73546.08053,4,678,0.060654916737809,892.1862782000001,49864242.59934001
2779.438274,56215.00407,7,577,0.04944299693529413,347.42978425,32436057.34839
3796.343846,57219.5695,2,610,0.06634694876433234,1265.4479486666667,34903937.394999996
4152.718805,82209.465,3,648,0.05051387702072367,1038.17970125,53271733.32
5787.422117,97439.25827,3,664,0.05939517828536735,1446.85552925,64699667.491280004
4074.087343,59854.96324,4,648,0.06806599022701086,814.8174686,38786016.179519996
2282.47149,52614.93463,4,599,0.04338067710256545,456.49429799999996,31516345.84337
3409.918782,61587.24598,3,584,0.05536728794549408,852.4796955,35966951.65232
4317.412776,81283.66714,5,574,0.053115378868312274,719.568796,46656824.938360006
2676.644971,68708.11551,3,693,0.03895675133997055,669.16124275,47614724.04843
2940.564615,61022.53393,7,692,0.0481881761633331,367.570576875,42227593.479559995
4874.301255,103230.7182,3,578,0.0472175466754893,1218.57531375,59667355.1196
3677.202798,68567.76148,4,568,0.05362874211693416,735.4405595999999,38946488.52064
4534.689439,74001.61461,6,736,0.061278249979236796,647.812777,54465188.352960005
1212.720065,21997.69895,6,607,0.055129405475606366,173.24572357142856,13352603.262650002
4246.836448,67972.00956,5,664,0.062479195119113984,707.8060746666666,45133414.34784
4600.862593,81832.51534,5,671,0.05622291547348858,766.8104321666666,54909617.79314
2569.616547,47816.29547,5,678,0.05373934809647563,428.2694245,32419448.328659996
2704.192583,41885.86815,3,657,0.06456097730268577,676.04814575,27519015.37455
3722.056489,57143.59553,5,722,0.06513514689464737,620.3427481666666,41257675.97266
3855.298781,72030.72158,6,658,0.05352297875656624,550.7569687142857,47396214.79964
5458.843604,95978.17894,5,703,0.05687588224981511,909.8072673333332,67472659.79482
4429.009343,99683.45517,3,572,0.044430736629286614,1107.25233575,57018936.35724
3756.979039,104146.2206,6,598,0.036074079475179016,536.7112912857143,62279439.918800004
3275.017159,51889.8261,6,600,0.06311482240517444,467.85959414285713,31133895.66
3583.791862,54275.26495,6,714,0.06602992846254122,511.970266,38752539.1743
3230.113087,90217.32704,4,577,0.03580368863657476,646.0226174000001,52055397.702080004
2845.674586,43372.74125,4,697,0.06560974713431078,569.1349172,30230800.65125
3662.621066,92450.0248,7,628,0.03961730755490704,457.82763325,58058615.5744
3124.798694,59611.90764,5,631,0.052419035351434044,520.7997823333334,37615113.72084
